"","President","File","Term","Party","Date","Words","Win","type","links","urls","sentences","word.count","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","sent.id"
"4668","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","But an almost unbroken 50 years of deficit spending has finally brought us to a time of reckoning.",17,0,0.117577895355673,0.0587889476778366,0,0.0587889476778366,0,0.0587889476778366,0.117577895355673,0.0587889476778366,0.117577895355673,65
"4669","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","We've come to a turning point, a moment for hard decisions.",11,0,0,0,0,0,0,0,0,0,0,66
"4670","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","I have asked the Cabinet and my staff a question and now I put the same question to all of you.",21,0,0,0,0,0,0,0,0.0475963826749167,0,0.0951927653498334,67
"4671","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","If not us, who?",4,0,0,0,0,0,0,0,0,0,0,68
"4672","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","And if not now, when?",5,0,0,0,0,0,0,0,0,0,0,69
"4673","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","It must be done by all of us going forward with a program aimed at reaching a balanced budget.",19,0,0,0,0,0,0,0,0.0526038926880589,0,0.105207785376118,70
"4674","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","We can then begin reducing the national debt.",8,0,0,0,0,0,0.124843945068664,0,0,0.124843945068664,0,71
"4675","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","I will shortly submit a budget to the Congress aimed at freezing government program spending for the next year.",19,0,0.105207785376118,0.0526038926880589,0.0526038926880589,0,0,0,0.105207785376118,0.105207785376118,0,72
"4676","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","Beyond this, we must take further steps to permanently control government's power to tax and spend.",16,0,0,0,0,0,0.0624609618988132,0,0,0.0624609618988132,0,73
"4677","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","We must act now to protect future generations from government's desire to spend its citizens' money and tax them into servitude when the bills come due.",26,0.0384467512495194,0.0384467512495194,0,0,0.0384467512495194,0.0384467512495194,0.0384467512495194,0.0384467512495194,0.0768935024990388,0.0768935024990388,74
"4678","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","Let us make it unconstitutional for the Federal Government to spend more than the Federal Government takes in.",18,0,0,0,0.0555247084952804,0,0,0,0,0.111049416990561,0,75
"4679","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","We have already started returning to the people and to State and local governments responsibilities better handled by them.",19,0,0,0,0,0,0,0,0,0,0,76
"4680","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","Now, there is a place for the Federal Government in matters of social compassion.",14,0,0,0,0.142755174875089,0,0,0,0,0.0713775874375446,0.0713775874375446,77
"4681","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","But our fundamental goals must be to reduce dependency and upgrade the dignity of those who are infirm or disadvantaged.",20,0,0,0,0,0,0,0,0.0999500249875062,0.0999500249875062,0.0999500249875062,78
"4682","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","And here, a growing economy and support from family and community offer our best chance for a society where compassion is a way of life, where the old and infirm are cared for, the young and, yes, the unborn protected, and the unfortunate looked after and made self-sufficient.",48,0,0.0208289939595918,0,0.0208289939595918,0.0208289939595918,0.0208289939595918,0.0416579879191835,0.0416579879191835,0.0624869818787753,0.083315975838367,79
"4683","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","Now, there is another area where the Federal Government can play a part.",13,0,0,0,0.0768639508070715,0,0,0,0,0.0768639508070715,0,80
"4684","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","As an older American, I remember a time when people of different race, creed, or ethnic origin in our land found hatred and prejudice installed in social custom and, yes, in law.",32,0.0624804748516089,0.0312402374258044,0.0312402374258044,0.0312402374258044,0.0312402374258044,0.0624804748516089,0,0.0624804748516089,0.0624804748516089,0.0624804748516089,81
"4685","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","There's no story more heartening in our history than the progress that we've made toward the brotherhood of man that God intended for us.",24,0,0.124947938359017,0,0.041649312786339,0.083298625572678,0,0,0.083298625572678,0,0.166597251145356,82
"4686","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","Let us resolve there will be no turning back or hesitation on the road to an America rich in dignity and abundant with opportunity for all our citizens.",28,0,0.0357015351660121,0,0.0357015351660121,0.0357015351660121,0,0,0.0357015351660121,0.0357015351660121,0.107104605498036,83
"4687","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","Let us resolve that we, the people, will build an American opportunity society in which all of us！white and black, rich and poor, young and old！will go forward together, arm in arm.",32,0,0.0937207122774133,0,0,0.0624804748516089,0.0312402374258044,0.0312402374258044,0.0312402374258044,0.0312402374258044,0.156201187129022,84
"4688","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","Again, let us remember that though our heritage is one of blood lines from every corner of the Earth, we are all Americans, pledged to carry on this last, best hope of man on Earth.",35,0,0.0285632676378178,0,0.0285632676378178,0.0285632676378178,0,0.0285632676378178,0.0571265352756355,0,0.0285632676378178,85
"4689","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","I've spoken of our domestic goals and the limitations we should put on our National Government.",16,0,0,0,0.0624609618988132,0,0,0,0,0.0624609618988132,0,86
"4690","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","Now let me turn to a task that is the primary responsibility of National Government！the safety and security of our people.",21,0,0,0,0.0475963826749167,0,0,0,0,0.0475963826749167,0.0951927653498334,87
"4691","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","Today, we utter no prayer more fervently than the ancient prayer for peace on Earth.",15,0,0.0666222518321119,0,0,0.0666222518321119,0,0,0.0666222518321119,0.0666222518321119,0.0666222518321119,88
"4692","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","Yet history has shown that peace does not come, nor will our freedom be preserved, by good will alone.",19,0,0.105207785376118,0,0,0.157811678064177,0,0.0526038926880589,0.157811678064177,0,0.157811678064177,89
"4693","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","There are those in the world who scorn our vision of human dignity and freedom.",15,0.0666222518321119,0.0666222518321119,0,0,0.0666222518321119,0,0,0.133244503664224,0.0666222518321119,0.199866755496336,90
"4694","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","One nation, the Soviet Union, has conducted the greatest military buildup in the history of man, building arsenals of awesome offensive weapons.",22,0.0454338936846888,0,0.0454338936846888,0.0454338936846888,0,0,0,0.0454338936846888,0.0454338936846888,0.0454338936846888,91
"4695","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","We've made progress in restoring our defense capability.",8,0.124843945068664,0.249687890137328,0,0.124843945068664,0.124843945068664,0,0,0,0,0.374531835205993,92
"4696","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","But much remains to be done.",6,0,0,0.166389351081531,0.166389351081531,0,0,0,0.166389351081531,0.166389351081531,0.166389351081531,93
"4697","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","There must be no wavering by us, nor any doubts by others, that America will meet her responsibilities to remain free, secure, and at peace.",25,0,0.039984006397441,0,0,0.039984006397441,0,0,0.039984006397441,0,0.039984006397441,94
"4698","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","There is only one way safely and legitimately to reduce the cost of national security, and that is to reduce the need for it.",24,0,0,0,0,0,0,0,0,0,0,95
"4699","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","And this we're trying to do in negotiations with the Soviet Union.",12,0,0,0,0,0,0,0,0,0,0,96
"4700","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","We're not just discussing limits on a further increase of nuclear weapons;",12,0,0,0,0,0,0,0,0,0,0.0832639467110741,97
"4701","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","we seek, instead, to reduce their number.",7,0,0.14265335235378,0,0,0,0,0,0,0,0,98
"4702","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","We seek the total elimination one day of nuclear weapons from the face of the Earth.",16,0.0624609618988132,0.0624609618988132,0.0624609618988132,0.0624609618988132,0,0.0624609618988132,0,0,0.0624609618988132,0,99
"4703","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","Now, for decades, we and the Soviets have lived under the threat of mutual assured destruction！if either resorted to the use of nuclear weapons, the other could retaliate and destroy the one who had started it.",36,0.0833101916134407,0,0,0.0277700638711469,0,0,0,0.0277700638711469,0.0833101916134407,0.0555401277422938,100
"4704","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","Is there either logic or morality in believing that if one side threatens to kill tens of millions of our people our only recourse is to threaten killing tens of millions of theirs?",33,0.0605877006967586,0.0302938503483793,0,0.0908815510451378,0,0.0605877006967586,0,0.0605877006967586,0.0908815510451378,0.0605877006967586,101
"4705","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","I have approved a research program to find, if we can, a security shield that will destroy nuclear missiles before they reach their target.",24,0,0,0,0,0,0,0,0,0,0,102
"4706","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","It wouldn't kill people;",4,0,0,0,0.249376558603491,0,0.249376558603491,0,0,0.249376558603491,0,103
"4707","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","it would destroy weapons.",4,0,0,0,0,0,0,0,0,0,0,104
"4708","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","It wouldn't militarize space;",4,0,0,0,0,0,0,0,0,0,0,105
"4709","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","it would help demilitarize the arsenals of Earth.",8,0,0,0,0,0,0,0,0,0,0,106
"4710","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","It would render nuclear weapons obsolete.",6,0,0,0,0,0,0,0,0,0,0.166389351081531,107
"4711","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","We will meet with the Soviets, hoping that we can agree on a way to rid the world of the threat of nuclear destruction.",24,0.083298625572678,0,0,0.041649312786339,0,0,0,0,0.083298625572678,0.041649312786339,108
"4712","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","We strive for peace and security, heartened by the changes all around us.",13,0,0.153727901614143,0,0,0.0768639508070715,0,0,0.0768639508070715,0,0.0768639508070715,109
"4713","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","Since the turn of the century, the number of democracies in the world has grown fourfold.",16,0,0,0,0,0,0,0,0,0,0,110
"4714","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","Human freedom is on the march, and nowhere more so than in our own hemisphere.",15,0,0,0,0,0.0666222518321119,0,0,0.0666222518321119,0,0.133244503664224,111
"4715","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","Freedom is one of the deepest and noblest aspirations of the human spirit.",13,0,0,0,0,0.0768639508070715,0,0,0.0768639508070715,0,0.153727901614143,112
"4716","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","People, worldwide, hunger for the right of self-determination, for those inalienable rights that make for human dignity and progress.",19,0,0.0526038926880589,0,0,0.0526038926880589,0,0,0.105207785376118,0,0.210415570752236,113
"4717","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","America must remain freedom's staunchest friend, for freedom is our best ally and it is the world's only hope to conquer poverty and preserve peace.",25,0.039984006397441,0.079968012794882,0.039984006397441,0.039984006397441,0.159936025589764,0.039984006397441,0.039984006397441,0.199920031987205,0.039984006397441,0.239904038384646,114
"4718","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","Every blow we inflict against poverty will be a blow against its dark allies of oppression and war.",18,0.166574125485841,0,0.111049416990561,0.222098833981122,0,0.222098833981122,0,0,0.222098833981122,0,115
"4719","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","Every victory for human freedom will be a victory for world peace.",12,0,0.166527893422148,0,0,0.249791840133222,0,0,0.249791840133222,0,0.249791840133222,116
"4720","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","So, we go forward today, a nation still mighty in its youth and powerful in its purpose.",17,0.17636684303351,0.117577895355673,0.0587889476778366,0.17636684303351,0.17636684303351,0,0.0587889476778366,0.17636684303351,0,0.235155790711346,117
"4721","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","With our alliances strengthened, with our economy leading the world to a new age of economic expansion, we look to a future rich in possibilities.",25,0,0,0,0,0,0,0,0.079968012794882,0,0,118
"4722","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","And all of this is because we worked and acted together, not as members of political parties but as Americans.",20,0,0,0,0,0,0,0,0,0,0,119
"4723","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","My friends, we live in a world that's lit by lightning.",11,0.0908265213442325,0,0,0.0908265213442325,0,0,0.0908265213442325,0,0,0,120
"4724","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","So much is changing and will change, but so much endures and transcends time.",14,0,0.0713775874375446,0,0.0713775874375446,0,0,0,0,0,0,121
"4725","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","History is a ribbon, always unfurling.",6,0.166389351081531,0.166389351081531,0,0,0.166389351081531,0,0,0,0,0.166389351081531,122
"4726","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","History is a journey.",4,0,0.249376558603491,0,0.249376558603491,0.249376558603491,0,0,0,0,0.249376558603491,123
"4727","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","And as we continue our journey, we think of those who traveled before us.",14,0,0.142755174875089,0,0.0713775874375446,0.0713775874375446,0,0,0.0713775874375446,0,0.142755174875089,124
"4728","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","We stand again at the steps of this symbol of our democracy！well, we would have been standing at the steps if it hadn't gotten so cold.",26,0,0,0,0,0,0,0,0,0.0384467512495194,0.0768935024990388,125
"4729","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","Now we're standing inside this symbol of our democracy, and we see and hear again the echoes of our past: a general falls to his knees in the hard snow of Valley Forge;",33,0,0,0,0,0,0,0,0.0302938503483793,0,0.121175401393517,126
"4730","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","a lonely President paces the darkened halls and ponders his struggle to preserve the Union;",15,0.133244503664224,0,0.0666222518321119,0.199866755496336,0,0.199866755496336,0,0.0666222518321119,0.199866755496336,0.133244503664224,127
"4731","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","the men of the Alamo call out encouragement to each other;",11,0,0,0,0,0,0,0,0,0,0.0908265213442325,128
"4732","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","a settler pushes west and sings a song, and the song echoes out forever and fills the unknowing air.",19,0,0,0,0,0,0,0,0,0,0,129
"4733","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","It is the American sound.",5,0,0,0,0,0,0,0,0,0,0,130
"4734","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","It is hopeful, big-hearted, idealistic, daring, decent, and fair.",9,0,0.110987791342952,0,0,0.110987791342952,0,0.110987791342952,0.110987791342952,0,0.443951165371809,131
"4735","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","That's our heritage, that's our song.",6,0,0,0,0,0,0,0,0.166389351081531,0,0,132
"4736","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","We sing it still.",4,0,0.249376558603491,0,0,0.249376558603491,0.249376558603491,0,0.249376558603491,0,0.249376558603491,133
"4737","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","For all our problems, our differences, we are together as of old.",12,0,0,0,0,0,0,0,0,0,0,134
"4738","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","We raise our voices to the God who is the Author of this most tender music.",16,0,0.0624609618988132,0,0.0624609618988132,0.18738288569644,0.0624609618988132,0,0.18738288569644,0,0.249843847595253,135
"4739","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","And may He continue to hold us close as we fill the world with our sound！in unity, affection, and love！one people under God, dedicated to the dream of freedom that He has placed in the human heart, called upon now to pass that dream on to a waiting and hopeful world.",51,0,0.0588119976475201,0,0.01960399921584,0.0980199960792002,0,0.01960399921584,0.13722799451088,0,0.13722799451088,136
"4740","Ronald Reagan","RonaldReagan",2,"Republican","31068",2561,"Yes","inaug","January 21, 1985","http://www.presidency.ucsb.edu/ws/index.php?pid=38688","God bless you, and God bless America.",7,0,0.285306704707561,0,0.14265335235378,0.285306704707561,0,0,0.285306704707561,0,0.285306704707561,137
"4741","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","Mr.",1,0,0,0,0,0,0,0,0,0,0,1
"4742","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","Chief Justice, Mr.",3,0,0,0,0,0,0,0,0.332225913621262,0,0.332225913621262,2
"4743","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","President, Vice President Quayle, Senator Mitchell, Speaker Wright, Senator Dole, Congressman Michel, and fellow citizens, neighbors, and friends: There is a man here who has earned a lasting place in our hearts and in our history.",36,0,0,0,0,0,0.0277700638711469,0,0.0833101916134407,0.0555401277422938,0.0555401277422938,3
"4744","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","President Reagan, on behalf of our nation, I thank you for the wonderful things that you have done for America.",20,0,0,0,0,0.0499750124937531,0,0.0499750124937531,0.149925037481259,0,0.0999500249875062,4
"4745","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","I've just repeated word for word the oath taken by George Washington 200 years ago, and the Bible on which I placed my hand is the Bible on which he placed his.",31,0,0,0,0,0,0,0,0.0644953240890035,0,0.0644953240890035,5
"4746","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","It is right that the memory of Washington be with us today not only because this is our bicentennial inauguration but because Washington remains the Father of our Country.",29,0,0.0344708721130645,0.0344708721130645,0.0344708721130645,0.0344708721130645,0,0,0.103412616339193,0.0344708721130645,0.0689417442261289,6
"4747","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","And he would, I think, be gladdened by this day;",10,0,0,0,0,0,0,0,0,0,0,7
"4748","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","for today is the concrete expression of a stunning fact: our continuity, these 200 years, since our government began.",18,0,0,0,0.0555247084952804,0,0,0,0.0555247084952804,0.0555247084952804,0,8
"4749","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","We meet on democracy's front porch.",6,0,0,0,0,0,0,0,0,0,0,9
"4750","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","A good place to talk as neighbors and as friends.",10,0,0.0999000999000999,0,0,0.0999000999000999,0,0.0999000999000999,0.0999000999000999,0,0.1998001998002,10
"4751","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","For this is a day when our nation is made whole, when our differences, for a moment, are suspended.",19,0,0,0,0,0,0,0,0.0526038926880589,0,0,11
"4752","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","And my first act as President is a prayer.",9,0,0,0,0,0,0,0,0.110987791342952,0,0.110987791342952,12
"4753","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","I ask you to bow your heads.",7,0,0,0,0,0,0,0,0,0,0,13
"4754","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","Heavenly Father, we bow our heads and thank You for Your love.",12,0,0.0832639467110741,0,0,0.166527893422148,0,0,0.166527893422148,0,0.166527893422148,14
"4755","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","Accept our thanks for the peace that yields this day and the shared faith that makes its continuance likely.",19,0,0.105207785376118,0,0,0.105207785376118,0,0,0.105207785376118,0,0.105207785376118,15
"4756","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","Make us strong to do Your work, willing to heed and hear Your will, and write on our hearts these words: Use power to help people.",26,0.0384467512495194,0,0,0,0,0,0,0,0.0384467512495194,0,16
"4757","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","For we are given power not to advance our own purposes, nor to make a great show in the world, nor a name.",23,0,0.0434593654932638,0,0.0434593654932638,0.0434593654932638,0,0.0434593654932638,0.0434593654932638,0,0.0434593654932638,17
